1.36040609137, -1.08629441624, 1.35025380711, -1.06666666667, 1.34, -1.07, 1.35, -1.05, 0.0248
0.543147208122, -0.43654822335, 0.53807106599, -0.420512820513, 0.535, -0.43, 0.53, -0.415, 0.0251
0.543147208122, -0.43654822335, 0.53807106599, -0.420512820513, 0.535, -0.43, 0.53, -0.41, 0.0255
0.543147208122, -0.43654822335, 0.53807106599, -0.420512820513, 0.535, -0.43, 0.53, -0.42, 0.0259
-0.329949238579, 0.258883248731, -0.335025380711, 0.276923076923, -0.32, 0.255, -0.33, 0.27, 0.0264
-0.329949238579, 0.258883248731, -0.335025380711, 0.271794871795, -0.32, 0.255, -0.33, 0.25, 0.027
-1.17766497462, 0.928934010152, -1.18781725888, 0.953846153846, -1.155, 0.92, -1.155, 0.925, 0.0278
-1.89847715736, 1.51269035533, -1.89340101523, 1.54358974359, -1.87, 1.485, -1.855, 1.5, 0.0291
-2.44670050761, 1.93908629442, -2.45177664975, 1.96923076923, -2.405, 1.915, -2.395, 1.925, 0.0299
-2.7461928934, 2.18274111675, -2.52791878173, 2.0358974359, -2.7, 2.15, -2.705, 2.145, 0.0307
-2.7461928934, 2.18274111675, -2.75126903553, 2.22051282051, -2.7, 2.15, -2.705, 2.165, 0.0313
-2.7461928934, 2.18274111675, -2.75126903553, 2.21538461538, -2.7, 2.15, -2.705, 2.165, 0.0316
-2.78172588832, 2.20812182741, -2.77664974619, 2.24615384615, -2.735, 2.175, -2.715, 2.195, 0.032
-2.77664974619, 2.20812182741, -2.77664974619, 2.24102564103, -2.735, 2.175, -2.725, 2.19, 0.0327
-2.53807106599, 2.02030456853, -2.53299492386, 2.05128205128, -2.495, 1.985, -2.485, 2.0, 0.0334
-2.53807106599, 2.0152284264, -2.53299492386, 2.05128205128, -2.495, 1.99, -2.485, 2.0, 0.0339
-2.05076142132, 1.62944162437, -2.05076142132, 1.65641025641, -2.02, 1.605, -2.02, 1.62, 0.0344
-2.05076142132, 1.62944162437, -2.05076142132, 1.66153846154, -2.02, 1.605, -2.0, 1.625, 0.0348
-2.05076142132, 1.62944162437, -2.05076142132, 1.65641025641, -2.02, 1.605, -2.015, 1.615, 0.0352
-1.3654822335, 1.08121827411, -1.37055837563, 1.10769230769, -1.34, 1.065, -1.345, 1.08, 0.0356
-1.36040609137, 1.08629441624, -1.37055837563, 1.11282051282, -1.34, 1.07, -1.345, 1.08, 0.0359
-1.3654822335, 1.08121827411, -1.37055837563, 1.10769230769, -1.34, 1.065, -1.345, 1.075, 0.0363
-0.543147208122, 0.426395939086, -0.543147208122, 0.451282051282, -0.53, 0.42, -0.55, 0.435, 0.0367
-0.543147208122, 0.426395939086, -0.548223350254, 0.446153846154, -0.53, 0.42, -0.55, 0.435, 0.0372
-0.543147208122, 0.426395939086, -0.543147208122, 0.45641025641, -0.53, 0.42, -0.55, 0.44, 0.0375
0.329949238579, -0.269035532995, 0.324873096447, -0.251282051282, 0.33, -0.265, 0.33, -0.25, 0.0379
0.329949238579, -0.269035532995, 0.324873096447, -0.251282051282, 0.33, -0.26, 0.33, -0.24, 0.0384
1.15228426396, -0.92385786802, 0.324873096447, -0.251282051282, 1.105, -0.885, 0.33, -0.245, 0.0389
1.17258883249, -0.934010152284, 1.15736040609, -0.917948717949, 1.155, -0.92, 1.165, -0.9, 0.0392
1.17258883249, -0.934010152284, 1.15736040609, -0.917948717949, 1.155, -0.92, 1.165, -0.9, 0.0395
1.17258883249, -0.934010152284, 1.15736040609, -0.917948717949, 1.155, -0.92, 1.165, -0.9, 0.0399
1.89847715736, -1.51269035533, 1.88324873096, -1.49743589744, 1.87, -1.49, 1.88, -1.47, 0.0402
1.89847715736, -1.51269035533, 1.88324873096, -1.49743589744, 1.87, -1.49, 1.875, -1.51, 0.0405
1.89847715736, -1.51269035533, 1.88324873096, -1.49743589744, 1.87, -1.49, 1.88, -1.47, 0.0409
2.42639593909, -1.93401015228, 1.88324873096, -1.49743589744, 2.365, -1.885, 1.88, -1.51, 0.0412
2.43654822335, -1.93908629442, 2.42639593909, -1.93333333333, 2.395, -1.915, 2.4, -1.91, 0.0415
2.43654822335, -1.93908629442, 2.42639593909, -1.93333333333, 2.4, -1.915, 2.4, -1.91, 0.0419
2.43654822335, -1.93908629442, 2.42639593909, -1.92820512821, 2.4, -1.915, 2.405, -1.91, 0.0422
2.73604060914, -2.18274111675, 2.72081218274, -2.21538461538, 2.695, -2.15, 2.7, -2.15, 0.0425
2.73604060914, -2.17766497462, 2.72588832487, -2.21538461538, 2.695, -2.15, 2.7, -2.15, 0.0429
2.73604060914, -2.18274111675, 2.73096446701, -2.21538461538, 2.695, -2.15, 2.7, -2.15, 0.0432
2.75634517766, -2.19796954315, 2.73096446701, -2.21538461538, 2.71, -2.16, 2.7, -2.15, 0.0435
2.7614213198, -2.20304568528, 2.75126903553, -2.21538461538, 2.72, -2.17, 2.73, -2.15, 0.0439
2.7614213198, -2.20304568528, 2.75126903553, -2.21538461538, 2.72, -2.17, 2.725, -2.155, 0.0442
2.7614213198, -2.20304568528, 2.75126903553, -2.21538461538, 2.725, -2.17, 2.73, -2.15, 0.0446
2.51776649746, -2.01015228426, 2.5076142132, -2.05128205128, 2.485, -1.985, 2.49, -1.99, 0.045
2.51776649746, -2.01015228426, 2.5076142132, -2.05128205128, 2.485, -1.985, 2.49, -1.99, 0.0454
2.07614213198, -1.65482233503, 2.5076142132, -2.05128205128, 2.485, -1.985, 2.49, -1.99, 0.0459
2.03045685279, -1.62436548223, 2.02538071066, -1.61025641026, 2.26, -1.805, 2.49, -1.99, 0.0463
2.03045685279, -1.62436548223, 2.02538071066, -1.61025641026, 2.005, -1.6, 2.01, -1.59, 0.0466
2.03045685279, -1.62436548223, 2.02030456853, -1.64102564103, 2.005, -1.605, 2.01, -1.59, 0.0469
1.34517766497, -1.07614213198, 1.32994923858, -1.06666666667, 1.325, -1.06, 1.33, -1.04, 0.0473
1.34517766497, -1.07106598985, 1.33502538071, -1.06666666667, 1.325, -1.06, 1.33, -1.035, 0.0476
1.34517766497, -1.07106598985, 1.32994923858, -1.06666666667, 1.325, -1.055, 1.33, -1.04, 0.0479
0.522842639594, -0.421319796954, 0.51269035533, -0.410256410256, 0.515, -0.415, 0.53, -0.4, 0.0483
0.522842639594, -0.416243654822, 0.517766497462, -0.410256410256, 0.515, -0.41, 0.525, -0.395, 0.0486
0.522842639594, -0.421319796954, 0.51269035533, -0.410256410256, 0.515, -0.415, 0.525, -0.395, 0.049
0.350253807107, -0.289340101523, 0.517766497462, -0.410256410256, 0.515, -0.41, 0.53, -0.39, 0.0493
-0.345177664975, 0.274111675127, -0.350253807107, 0.292307692308, -0.34, 0.265, -0.35, 0.28, 0.0497
-0.345177664975, 0.274111675127, -0.350253807107, 0.292307692308, -0.34, 0.265, -0.35, 0.28, 0.0501
-0.345177664975, 0.274111675127, -0.345177664975, 0.292307692308, -0.34, 0.27, -0.33, 0.28, 0.0504
-1.18781725888, 0.94923857868, -1.18781725888, 0.969230769231, -1.17, 0.93, -1.16, 0.94, 0.0509
-1.18781725888, 0.94923857868, -1.18781725888, 0.974358974359, -1.17, 0.93, -1.185, 0.945, 0.0513
-1.91370558376, 1.51776649746, -1.55329949239, 1.23076923077, -1.88, 1.495, -1.365, 1.085, 0.0517
-1.91370558376, 1.51776649746, -1.91878172589, 1.54871794872, -1.88, 1.495, -1.86, 1.515, 0.0521
-1.91370558376, 1.51776649746, -1.91878172589, 1.54871794872, -1.88, 1.495, -1.87, 1.51, 0.0525
-2.44670050761, 1.94416243655, -2.0, 1.6, -2.405, 1.915, -1.865, 1.51, 0.0529
-2.44670050761, 1.94923857868, -2.44670050761, 1.97948717949, -2.41, 1.915, -2.395, 1.93, 0.0532
-2.44670050761, 1.94923857868, -2.44670050761, 1.97948717949, -2.405, 1.915, -2.395, 1.93, 0.0536
-2.7461928934, 2.18274111675, -2.75126903553, 2.21538461538, -2.7, 2.15, -2.705, 2.155, 0.0541
-2.74111675127, 2.18274111675, -2.75126903553, 2.21538461538, -2.7, 2.15, -2.705, 2.165, 0.0545
-2.7461928934, 2.18274111675, -2.77157360406, 2.22051282051, -2.7, 2.15, -2.705, 2.165, 0.0549
-2.77157360406, 2.20304568528, -2.77157360406, 2.2358974359, -2.73, 2.17, -2.71, 2.175, 0.0552
-2.77157360406, 2.20304568528, -2.77157360406, 2.2358974359, -2.725, 2.175, -2.715, 2.185, 0.0556
-2.77157360406, 2.20304568528, -2.77157360406, 2.24102564103, -2.73, 2.17, -2.715, 2.185, 0.056
-2.52791878173, 2.01015228426, -2.54314720812, 2.06153846154, -2.485, 1.98, -2.545, 2.045, 0.0564
-2.52791878173, 2.01015228426, -2.53299492386, 2.04615384615, -2.485, 1.98, -2.48, 1.995, 0.0568
-2.52791878173, 2.01015228426, -2.53299492386, 2.04102564103, -2.485, 1.975, -2.475, 1.99, 0.0572
-2.03553299492, 1.61421319797, -2.08629441624, 1.68717948718, -2.0, 1.595, -2.065, 1.655, 0.0575
-2.03045685279, 1.6192893401, -2.04060913706, 1.64615384615, -2.0, 1.595, -1.995, 1.6, 0.0579
-2.03045685279, 1.6192893401, -2.04060913706, 1.64615384615, -2.0, 1.595, -2.0, 1.605, 0.0583
-1.34517766497, 1.07106598985, -1.35025380711, 1.09743589744, -1.325, 1.055, -1.315, 1.065, 0.059
-1.34517766497, 1.07106598985, -1.35025380711, 1.09743589744, -1.325, 1.05, -1.325, 1.065, 0.0595
-0.517766497462, 0.41116751269, -0.522842639594, 0.430769230769, -0.51, 0.405, -0.51, 0.41, 0.06
-0.517766497462, 0.41116751269, -0.522842639594, 0.435897435897, -0.505, 0.405, -0.51, 0.41, 0.0605
-0.517766497462, 0.41116751269, -0.522842639594, 0.430769230769, -0.51, 0.405, -0.51, 0.41, 0.0608
0.350253807107, -0.279187817259, 0.340101522843, -0.25641025641, 0.345, -0.275, 0.36, -0.255, 0.0612
0.350253807107, -0.279187817259, 0.340101522843, -0.25641025641, 0.345, -0.275, 0.36, -0.26, 0.0615
0.350253807107, -0.279187817259, 0.340101522843, -0.261538461538, 0.345, -0.28, 0.33, -0.26, 0.0619
1.18781725888, -0.94923857868, 1.17766497462, -0.928205128205, 1.17, -0.935, 1.17, -0.915, 0.0623
1.18781725888, -0.94923857868, 1.17258883249, -0.933333333333, 1.17, -0.935, 1.17, -0.915, 0.0626
1.18781725888, -0.94923857868, 1.17258883249, -0.928205128205, 1.17, -0.935, 1.17, -0.91, 0.063
1.91370558376, -1.52791878173, 1.89847715736, -1.51794871795, 1.885, -1.505, 1.885, -1.51, 0.0634
1.91370558376, -1.52791878173, 1.89847715736, -1.51794871795, 1.885, -1.505, 1.89, -1.51, 0.0638
1.91370558376, -1.52284263959, 1.89847715736, -1.51794871795, 1.885, -1.505, 1.89, -1.51, 0.0642
2.43654822335, -1.94416243655, 1.89847715736, -1.51794871795, 2.405, -1.92, 1.9, -1.51, 0.0645
2.44670050761, -1.94923857868, 2.42639593909, -1.93846153846, 2.405, -1.92, 2.41, -1.91, 0.0649
2.44670050761, -1.94923857868, 2.43147208122, -1.93846153846, 2.405, -1.92, 2.41, -1.91, 0.0653
2.74111675127, -2.18274111675, 2.73096446701, -2.21538461538, 2.7, -2.155, 2.7, -2.15, 0.0657
2.74111675127, -2.18274111675, 2.73096446701, -2.21538461538, 2.7, -2.155, 2.705, -2.15, 0.0661
2.74111675127, -2.18781725888, 2.73096446701, -2.21538461538, 2.7, -2.155, 2.705, -2.15, 0.0665
2.7614213198, -2.20304568528, 2.75126903553, -2.21538461538, 2.72, -2.17, 2.73, -2.15, 0.0669
2.7614213198, -2.20304568528, 2.75126903553, -2.21538461538, 2.72, -2.17, 2.725, -2.15, 0.0673
2.7614213198, -2.20304568528, 2.75126903553, -2.21538461538, 2.72, -2.17, 2.73, -2.15, 0.0677
2.51776649746, -2.01015228426, 2.5076142132, -2.0, 2.48, -1.98, 2.49, -1.99, 0.0681
2.51776649746, -2.00507614213, 2.5076142132, -1.99487179487, 2.48, -1.98, 2.48, -1.99, 0.0685
2.51776649746, -2.00507614213, 2.5076142132, -1.99487179487, 2.48, -1.98, 2.485, -1.99, 0.069
2.02030456853, -1.60913705584, 2.0152284264, -1.59487179487, 1.99, -1.59, 2.0, -1.565, 0.0694
2.02030456853, -1.61421319797, 2.00507614213, -1.6, 1.99, -1.585, 2.0, -1.59, 0.0699
1.32994923858, -1.06091370558, 2.00507614213, -1.6, 1.32, -1.05, 2.0, -1.565, 0.0703
1.32487309645, -1.06091370558, 1.31472081218, -1.06666666667, 1.31, -1.045, 1.32, -1.03, 0.0707
1.32994923858, -1.06091370558, 1.31472081218, -1.06666666667, 1.31, -1.045, 1.32, -1.03, 0.0711
0.502538071066, -0.401015228426, 0.497461928934, -0.379487179487, 0.495, -0.395, 0.49, -0.39, 0.0715
0.497461928934, -0.401015228426, 0.492385786802, -0.410256410256, 0.495, -0.395, 0.49, -0.39, 0.0719
0.497461928934, -0.401015228426, 0.492385786802, -0.379487179487, 0.495, -0.395, 0.49, -0.39, 0.0723
-0.365482233503, 0.289340101523, -0.375634517766, 0.307692307692, -0.36, 0.285, -0.355, 0.3, 0.0728
-0.370558375635, 0.289340101523, -0.380710659898, 0.312820512821, -0.36, 0.285, -0.35, 0.305, 0.0732
-0.365482233503, 0.289340101523, -0.375634517766, 0.312820512821, -0.36, 0.285, -0.35, 0.3, 0.0736
-1.20812182741, 0.959390862944, -1.21319796954, 0.984615384615, -1.19, 0.945, -1.185, 0.96, 0.074
-1.20812182741, 0.959390862944, -1.20812182741, 0.984615384615, -1.185, 0.945, -1.185, 0.96, 0.0744
-1.20812182741, 0.959390862944, -1.20812182741, 0.984615384615, -1.185, 0.945, -1.185, 0.96, 0.0748
-1.92893401015, 1.53299492386, -1.93908629442, 1.55897435897, -1.9, 1.51, -1.905, 1.52, 0.0752
-1.92893401015, 1.53299492386, -1.93908629442, 1.55897435897, -1.9, 1.51, -1.905, 1.52, 0.0756
-1.92893401015, 1.53299492386, -1.93908629442, 1.55897435897, -1.895, 1.51, -1.905, 1.525, 0.076
-2.45685279188, 1.95431472081, -2.45685279188, 1.98461538462, -2.42, 1.925, -2.42, 1.94, 0.0764
-2.45685279188, 1.95431472081, -2.45177664975, 1.98974358974, -2.42, 1.925, -2.405, 1.94, 0.0768
-2.46192893401, 1.95431472081, -2.45685279188, 1.98461538462, -2.42, 1.925, -2.405, 1.94, 0.0772
-2.75126903553, 2.18781725888, -2.77157360406, 2.22564102564, -2.705, 2.155, -2.705, 2.17, 0.0776
-2.75126903553, 2.18781725888, -2.75634517766, 2.22051282051, -2.705, 2.155, -2.705, 2.165, 0.078
-2.75126903553, 2.18781725888, -2.77157360406, 2.22051282051, -2.705, 2.155, -2.705, 2.17, 0.0784
-2.77157360406, 2.20304568528, -2.77664974619, 2.24102564103, -2.725, 2.17, -2.715, 2.185, 0.0789
-2.77157360406, 2.20304568528, -2.77157360406, 2.2358974359, -2.73, 2.17, -2.715, 2.185, 0.0793
-2.51776649746, 2.00507614213, -2.52791878173, 2.0358974359, -2.475, 1.975, -2.47, 1.99, 0.0797
-2.51776649746, 2.00507614213, -2.52791878173, 2.0358974359, -2.475, 1.975, -2.475, 1.99, 0.0803
-2.02538071066, 1.60913705584, -2.44670050761, 1.98974358974, -1.99, 1.585, -2.1, 1.705, 0.0808
-2.02538071066, 1.60913705584, -2.04060913706, 1.6358974359, -1.99, 1.585, -1.985, 1.6, 0.0812
-2.02030456853, 1.60913705584, -2.04060913706, 1.64102564103, -1.99, 1.585, -1.985, 1.6, 0.0815
-1.94923857868, 1.55837563452, -2.02030456853, 1.6358974359, -1.99, 1.585, -1.995, 1.595, 0.0819
-1.32487309645, 1.05076142132, -1.32487309645, 1.08205128205, -1.305, 1.035, -1.29, 1.05, 0.0823
-1.32487309645, 1.05076142132, -1.32487309645, 1.06666666667, -1.3, 1.04, -1.285, 1.05, 0.0827
-0.507614213198, 0.401015228426, -1.32487309645, 1.08205128205, -0.495, 0.395, -1.235, 1.015, 0.0831
-0.502538071066, 0.401015228426, -0.502538071066, 0.410256410256, 0.365, -0.295, 0.21, -0.15, 0.0839
0.370558375635, -0.299492385787, 0.365482233503, -0.276923076923, 0.645, -0.51, 0.37, -0.28, 0.0852
1.21319796954, -0.964467005076, 1.19796954315, -0.948717948718, 1.195, -0.95, 1.19, -0.95, 0.0861
1.92385786802, -1.53807106599, 1.90862944162, -1.55897435897, 1.9, -1.515, 1.9, -1.51, 0.0868
1.92385786802, -1.53807106599, 1.91878172589, -1.55897435897, 1.895, -1.515, 1.9, -1.51, 0.0874
1.92385786802, -1.53807106599, 1.91878172589, -1.55897435897, 1.895, -1.515, 1.89, -1.51, 0.0877
2.45685279188, -1.95939086294, 2.44670050761, -1.96923076923, 2.42, -1.93, 2.425, -1.915, 0.088
2.45685279188, -1.95939086294, 2.44670050761, -1.96923076923, 2.42, -1.93, 2.425, -1.915, 0.0884
2.45685279188, -1.95939086294, 2.44670050761, -1.96923076923, 2.42, -1.93, 2.425, -1.91, 0.0888
2.74111675127, -2.18781725888, 2.73096446701, -2.21538461538, 2.7, -2.155, 2.705, -2.15, 0.0892
2.74111675127, -2.18274111675, 2.73096446701, -2.21538461538, 2.7, -2.155, 2.705, -2.15, 0.0895
2.74111675127, -2.18274111675, 2.73096446701, -2.21538461538, 2.7, -2.155, 2.71, -2.15, 0.0898
2.75634517766, -2.19796954315, 2.75126903553, -2.21538461538, 2.715, -2.165, 2.72, -2.15, 0.0902
2.7614213198, -2.19796954315, 2.75126903553, -2.21538461538, 2.715, -2.165, 2.72, -2.15, 0.0905
2.75634517766, -2.19796954315, 2.75126903553, -2.21538461538, 2.715, -2.17, 2.72, -2.15, 0.0908
2.7614213198, -2.19796954315, 2.75126903553, -2.21538461538, 2.715, -2.17, 2.72, -2.15, 0.0911
2.5076142132, -2.0, 2.50253807107, -1.98974358974, 2.47, -1.97, 2.475, -1.99, 0.0915
2.5076142132, -2.0, 2.4923857868, -1.99487179487, 2.47, -1.97, 2.47, -1.99, 0.0918
2.5076142132, -2.0, 2.4923857868, -1.99487179487, 2.47, -1.97, 2.475, -1.99, 0.0921
2.01015228426, -1.60406091371, 2.42639593909, -1.96923076923, 1.985, -1.58, 2.475, -1.95, 0.0924
2.01015228426, -1.59898477157, 2.0, -1.58974358974, 1.98, -1.58, 1.985, -1.56, 0.0928
2.01015228426, -1.60406091371, 2.0, -1.58974358974, 1.98, -1.58, 1.985, -1.56, 0.0932
1.46192893401, -1.16751269036, 2.0, -1.59487179487, 1.385, -1.11, 1.98, -1.59, 0.0935
1.30964467005, -1.04568527919, 1.29949238579, -1.06666666667, 1.29, -1.035, 1.29, -1.03, 0.094
1.30964467005, -1.05076142132, 1.29441624365, -1.06666666667, 1.29, -1.035, 1.29, -1.03, 0.0945
0.482233502538, -0.38578680203, 0.477157360406, -0.374358974359, 0.475, -0.38, 0.47, -0.39, 0.0949
0.482233502538, -0.38578680203, 0.477157360406, -0.374358974359, 0.48, -0.38, 0.47, -0.39, 0.0953
0.482233502538, -0.38578680203, 0.477157360406, -0.364102564103, 0.475, -0.385, 0.49, -0.39, 0.0958
-0.390862944162, 0.309644670051, -0.401015228426, 0.328205128205, -0.38, 0.305, -0.39, 0.32, 0.0962
-0.38578680203, 0.309644670051, -0.395939086294, 0.328205128205, -0.385, 0.3, -0.39, 0.32, 0.0966
-0.390862944162, 0.309644670051, -0.390862944162, 0.328205128205, -0.38, 0.305, -0.39, 0.32, 0.097
-1.22335025381, 0.969543147208, -1.22842639594, 1.0, -1.205, 0.96, -1.205, 0.97, 0.0973
-1.22335025381, 0.97461928934, -1.22842639594, 1.0, -1.205, 0.96, -1.205, 0.97, 0.0977
-1.22335025381, 0.97461928934, -1.22842639594, 0.984615384615, -1.205, 0.955, -1.195, 0.965, 0.0982
-1.94923857868, 1.54822335025, -1.95939086294, 1.56923076923, -1.915, 1.525, -1.905, 1.535, 0.0987
-1.94416243655, 1.54822335025, -1.95939086294, 1.56923076923, -1.915, 1.525, -1.91, 1.535, 0.0993
-2.46700507614, 1.96446700508, -2.48730964467, 2.0, -2.43, 1.935, -2.415, 1.95, 0.0998
-2.47208121827, 1.96446700508, -2.48730964467, 1.99487179487, -2.43, 1.935, -2.42, 1.945, 0.1002
-2.75634517766, 2.19289340102, -2.75126903553, 2.21538461538, -2.71, 2.16, -2.705, 2.16, 0.1006
-2.75634517766, 2.19289340102, -2.77157360406, 2.22564102564, -2.71, 2.16, -2.705, 2.17, 0.101
-2.75634517766, 2.19289340102, -2.77157360406, 2.22564102564, -2.71, 2.16, -2.71, 2.17, 0.1014
-2.7614213198, 2.20304568528, -2.77157360406, 2.23076923077, -2.715, 2.165, -2.715, 2.18, 0.1018
-2.7614213198, 2.19796954315, -2.77157360406, 2.2358974359, -2.715, 2.165, -2.71, 2.185, 0.1022
-2.7614213198, 2.20304568528, -2.77157360406, 2.2358974359, -2.715, 2.17, -2.715, 2.18, 0.1025
-2.51269035533, 1.99492385787, -2.53299492386, 2.04102564103, -2.47, 1.965, -2.475, 1.975, 0.1029
-2.5076142132, 1.99492385787, -2.52791878173, 2.03076923077, -2.47, 1.965, -2.47, 1.975, 0.1034
